Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('RIBAVIRIN', 'LDLR')",0.597208699,0.403220833,0.527786271,0.406899848,0.062998637,0.025766407,0,0,0.796178344,0.296875,0.839883552,0.890219561,0.869762174,0,0.926663843,0.816268789,0.000415326,0.009221819,1
"('RIBAVIRIN', 'HLAB')",0.568753252,0.49416505,0.472380873,0.422122965,0,0,0.14,0.148721734,0.796178344,0.359375,0.804949054,0.866267465,0,0.743954481,0.926663843,0.672494172,0.000415326,0.037607823,1
"('CLOZAPINE', 'HLAC')",0.416662831,0.151390217,0.336212426,0.216563765,0.006482918,0.001564841,0.35,0.197971099,0.611464968,0.203125,0.723435226,0.810379242,0.813137033,0.685633001,0.77314588,0.834267125,0.009557153,0.033215904,1
"('CLOZAPINE', 'HLAB')",0.570771002,0.236720097,0.460564968,0.316613793,0,0,0.12,0.067875806,0.611464968,0.359375,0.720524017,0.808383234,0,0.685633001,0.77314588,0.672494172,0.009557153,0.037607823,1
"('CLOZAPINE', 'COMT')",0.462929475,0.468523609,0.465290914,0.382305348,0.019448753,0.004694523,0,0,0.611464968,0.484375,0.76419214,0.838323353,0.813137033,0,0.77314588,0.763479986,0.009557153,0.207498405,1
"('OSIMERTINIB', 'MET')",0.562587905,0.231453487,0.519960009,0.231883823,0.033703812,0.008135397,0.022,0.014662371,0.904458599,0.484375,0.896652111,0.929141717,0.975084938,0.968705548,0.766876877,0.821352314,0.000121681,0.871972747,1
"('OSIMERTINIB', 'ERBB2')",0.729113924,0.685722285,0.64182776,0.663984184,0.117963343,0.028473888,0.077,0.051318297,0.904458599,1,0.956331878,0.97005988,0.975084938,0.968705548,0.766876877,0.773588067,0.000121681,0.630828145,1
"('CABOZANTINIB', 'MET')",0.435827592,0.231039719,0.430340392,0.213239986,0,0,0,0,0.859872611,0.484375,0.876273654,0.915169661,0,0,0.766509225,0.821352314,0.000286605,0.871972747,1
"('CABOZANTINIB S-MALATE', 'MET')",0.537870928,0.278128273,0.435485765,0.255788948,0,0,0,0,0.910828025,0.484375,0.899563319,0.931137725,0,0,0.775367039,0.821352314,8.11E-05,0.871972747,1
"('VEMURAFENIB', 'MET')",0.47722974,0.244576346,0.442896908,0.223796556,0.036721743,0.008863862,0.006192,0.002246046,0.748407643,0.484375,0.825327511,0.880239521,0.857304643,0.812233286,0.774996533,0.821352314,8.11E-05,0.871972747,1
"('VEMURAFENIB', 'P85B')",0.122758977,0.036809779,0.115080709,0.03565142,0.008474248,0.002045507,5.40E-05,1.05E-05,0.748407643,0.140625,0.800582242,0.863273453,0.857304643,0.613086771,0.774996533,0.769461577,8.11E-05,0.028586688,1
"('VEMURAFENIB', 'NF1')",0.207594937,0.203212456,0.148750464,0.162274762,0,0,0.001032,0.000366725,0.748407643,0.265625,0.823871907,0.879241517,0,0.812233286,0.774996533,0.668114054,8.11E-05,0.026768416,1
"('BEVACIZUMAB', 'MET')",0,0,0,0,0.004595974,0.001109372,0.005082,0.004658465,0.012738854,0.484375,0,0,0.657984145,0.570412518,0.680685488,0.821352314,0.005126867,0.871972747,1
"('BEVACIZUMAB', 'GGH')",0,0,0,0,0,0,0,0,0.012738854,0.109375,0,0,0,0,0.680685488,0.810820304,0.005126867,0,1
"('BEVACIZUMAB', 'NF1')",0,0,0,0,0,0,0.00108,0.000585237,0.012738854,0.265625,0,0,0,0.539118065,0.680685488,0.668114054,0.005126867,0.026768416,1
"('BEVACIZUMAB', 'ERBB2')",0,0,0,0,0.007659957,0.001848954,0.00847,0.006080844,0.012738854,1,0,0,0.657984145,0.570412518,0.680685488,0.773588067,0.005126867,0.630828145,1
"('RUCAPARIB', 'MET')",0.535262207,0.273279046,0.412666675,0.237107707,0,0,0.015444,0.00311365,0.789808917,0.484375,0.844250364,0.893213573,0,0.822190612,0.788413888,0.821352314,0.032603174,0.871972747,1
"('RUCAPARIB', 'ATM')",0.484314805,0.255544874,0.367785098,0.186002401,0,0,0.247104,0.076884398,0.789808917,0.390625,0.839883552,0.890219561,0,0.822190612,0.788413888,0.670442992,0.032603174,0.231744574,1
"('RUCAPARIB', 'CDK1')",0.039085054,0.012745795,0.031589798,0.008058756,0,0,0,0,0.789808917,0.109375,0.791848617,0.857285429,0,0,0.788413888,0.671222917,0.032603174,0.078945992,1
"('BRIGATINIB', 'MET')",0.666222518,0.319150605,0.487696979,0.274050764,0.006127966,0.001479163,0.006776,0.003973443,0.834394904,0.484375,0.864628821,0.907185629,0.950169875,0.937411095,0.754082121,0.821352314,0.000303701,0.871972747,1
"('BRIGATINIB', 'ERBB2')",0.683873089,0.652054337,0.564898293,0.595236155,0.007659957,0.001848954,0.00847,0.004966803,0.834394904,1,0.924308588,0.948103792,0.950169875,0.937411095,0.754082121,0.773588067,0.000303701,0.630828145,1
"('LEUCOVORIN', 'MET')",0.518678605,0.301028295,0.474335418,0.310588455,0.007659957,0.001848954,0.00847,0.004971685,0.917197452,0.484375,0.902474527,0.933133733,0.979614949,0.974395448,0.772036979,0.821352314,0.01476804,0.871972747,1
"('LEUCOVORIN', 'ERBB2')",0.636157092,0.628436995,0.58306797,0.678353131,0.004595974,0.001109372,0.005082,0.002983011,0.917197452,1,0.962154294,0.974051896,0.979614949,0.974395448,0.772036979,0.773588067,0.01476804,0.630828145,1
"('PALBOCICLIB', 'MET')",0.62949025,0.332594757,0.53420549,0.320038348,0.007659957,0.001848954,0.00847,0.004981449,0.901273885,0.484375,0.895196507,0.928143713,0.973952435,0.967283073,0.765774294,0.821352314,0.009027749,0.871972747,1
"('PALBOCICLIB', 'ERBB2')",0.717299578,0.671122647,0.592497641,0.688790239,0.001531991,0.000369791,0.001694,0.00099629,0.901273885,1,0.954876274,0.969061876,0.973952435,0.967283073,0.765774294,0.773588067,0.009027749,0.630828145,1
"('VANCOMYCIN', 'HLAA')",0.524199553,0.358902013,0.496106423,0.376917588,0,0,0,0,0.923566879,0.265625,0.861717613,0.905189621,0,0,0.798963364,0.83608042,3.55E-05,0.005276844,1
"('BACAMPICILLIN', 'HLAA')",0.524199553,0.417178124,0.46022544,0.314298625,0,0,0,0,0.729299363,0.265625,0.784570597,0.852295409,0,0,0.764305913,0.83608042,5.57E-05,0.005276844,1
"('IPILIMUMAB', 'HLAA')",0.506329114,0.415797258,0.496106423,0.376310762,0,0,0,0,0.898089172,0.265625,0.861717613,0.905189621,0,0,0.789914816,0.83608042,0.000108608,0.005276844,1
"('DAPSONE', 'HLAA')",0.078568311,0.012816261,0.239490207,0.024975941,0,0,0.51,0.231458699,0.092356688,0.265625,0.22125182,0.610778443,0,0.459459459,0.623251272,0.83608042,0,0.005276844,1
"('DAPSONE', 'HLAB')",0.444955888,0.11936489,0.454644836,0.037470927,0,0,0.3417,0.155077329,0.092356688,0.359375,0.340611354,0.603792415,0,0.459459459,0.623251272,0.672494172,0,0.037607823,1
"('LEVETIRACETAM', 'HLAA')",0.527723302,0.354187714,0.467083559,0.292439254,0,0,0,0,0.684713376,0.265625,0.76419214,0.838323353,0,0,0.747921304,0.83608042,1.52E-05,0.005276844,1
"('TERBINAFINE', 'HLAA')",0.182911392,0.029836967,0.255996813,0.03103928,0,0,0,0,0.124203822,0.265625,0.315866084,0.648702595,0,0,0.643025906,0.83608042,0,0.005276844,1
"('SERTRALINE', 'HLAA')",0.346800763,0.088163095,0.289364834,0.063251452,0.20254582,0.048890332,0.000528,0.000103105,0.238853503,0.265625,0.560407569,0.698602794,0.655719139,0.253200569,0.862831945,0.83608042,0.029112217,0.005276844,1
"('SERTRALINE', 'REEP5')",0.313187572,0.149101505,0.207036152,0.031322774,0.028356415,0.006844647,0.7056,0.394910369,0.238853503,0.078125,0.499272198,0.656686627,0.655719139,0.533428165,0.862831945,0.790681741,0.029112217,0,1
"('SERTRALINE', 'COMT')",0.168776372,0.053235178,0.249900781,0.094635468,0.21128085,0.050998786,0.0756,0.029525483,0.238853503,0.484375,0.537117904,0.721556886,0.671574179,0.533428165,0.862831945,0.763479986,0.029112217,0.207498405,1
"('SERTRALINE', 'SRP19')",0.313187572,0.149101505,0.207036152,0.031322774,0.012676851,0.003059927,0.7056,0.394910369,0.238853503,0.078125,0.499272198,0.656686627,0.671574179,0.533428165,0.862831945,0.745357661,0.029112217,0,1
"('SERTRALINE', 'CDK1')",0.013183664,0.002150552,0.028113838,0.00250061,0,0,0.000924,0.000180434,0.238853503,0.109375,0.484716157,0.684630739,0,0.253200569,0.862831945,0.671222917,0.029112217,0.078945992,1
"('AMPICILLIN', 'HLAA')",0.843881856,0.487192404,0.795789882,0.322107338,0,0,0,0,0.691082803,0.265625,0.767103348,0.840319361,0,0,0.759182042,0.83608042,0.000106597,0.005276844,1
"('FENOFIBRATE', 'HLAA')",0.419529837,0.068434763,0.338387661,0.06071882,0,0,0.000672,0.000131224,0.238853503,0.265625,0.560407569,0.685628743,0,0.253200569,0.840221643,0.83608042,0.014001589,0.005276844,1
"('FENOFIBRATE', 'APOB')",0.092858849,0.034811125,0.24817406,0.042411373,0,0,0,0,0.238853503,0.234375,0.394468705,0.698602794,0,0,0.840221643,0.761339272,0.014001589,0.661593098,1
"('FENOFIBRATE', 'CDK1')",0.096798213,0.016347475,0.058427452,0.002491599,0,0,0.001232,0.000240578,0.238853503,0.109375,0.540029112,0.671656687,0,0.253200569,0.840221643,0.671222917,0.014001589,0.078945992,1
"('ZONISAMIDE', 'HLAA')",0.397830018,0.124036051,0.325517399,0.13854881,0,0,0,0,0.328025478,0.265625,0.589519651,0.726546906,0,0,0.700207531,0.83608042,0.000192075,0.005276844,1
"('CHOLESTYRAMINE', 'LDLR')",0.048051625,0.007838302,0.232732297,0.043306617,0,0,1,0.307518063,0.140127389,0.296875,0.449781659,0.672654691,0,0.550497866,0.751541085,0.816268789,0,0.009221819,1
"('CHOLESTYRAMINE', 'APOB')",0.076235969,0.012435803,0.232732297,0.030890069,0,0,1,0.307518063,0.140127389,0.234375,0.371179039,0.668662675,0,0.550497866,0.751541085,0.761339272,0,0.661593098,1
"('MIPOMERSEN', 'LDLR')",0.630328081,0.409153332,0.605433614,0.431743511,0,0,1,0.307518063,0.917197452,0.296875,0.895196507,0.928143713,0,0.897581792,0.911940601,0.816268789,8.02E-05,0.009221819,1
"('MIPOMERSEN', 'APOB')",0.371835443,0.213611971,0.333656937,0.235570908,0,0,1,0.307518063,0.917197452,0.234375,0.88937409,0.924151697,0,0.897581792,0.911940601,0.761339272,8.02E-05,0.661593098,1
"('LOMITAPIDE', 'LDLR')",0.53164557,0.342380256,0.444875915,0.400610969,0,0,0.75,0.302401875,0.843949045,0.296875,0.861717613,0.905189621,0,0.864864865,0.894926289,0.816268789,3.04E-05,0.009221819,1
"('LOMITAPIDE', 'APOB')",0.49578059,0.210827349,0.444875915,0.237706156,0,0,0.68,0.2741777,0.843949045,0.234375,0.855895197,0.901197605,0,0.864864865,0.894926289,0.761339272,3.04E-05,0.661593098,1
"('ALIROCUMAB', 'LDLR')",0.630328081,0.42510568,0.605433614,0.412627732,0,0,0,0,0.894904459,0.296875,0.885007278,0.921157685,0,0,0.763939125,0.816268789,0.000154867,0.009221819,1
"('EVOLOCUMAB', 'LDLR')",0.478199718,0.33307733,0.437880155,0.288855561,0,0,0,0,0.675159236,0.296875,0.784570597,0.852295409,0,0,0.731780272,0.816268789,8.36E-05,0.009221819,1
"('GLUCAGON', 'LDLR')",0.71984139,0.529300824,0.721975148,0.490067995,0,0,0,0,0.945859873,0.296875,0.908296943,0.937125749,0,0,0.918648274,0.816268789,0.000118664,0.009221819,1
"('GLUCAGON', 'ACLY')",0,0,0,0,0,0,0,0,0.945859873,0.015625,0,0,0,0,0.918648274,0.745237325,0.000118664,0,1
"('RETINOL', 'LDLR')",0.218111003,0.072006662,0.216364312,0.037474238,0,0,0,0,0.149681529,0.296875,0.462882096,0.661676647,0,0,0.67662123,0.816268789,2.03E-05,0.009221819,1
"('RETINOL', 'NR2C2')",0.493670886,0.080528837,0.224945689,0.006594213,0,0,0,0,0.149681529,0.03125,0.14992722,0.391217565,0,0,0.67662123,0.640844093,2.03E-05,0,1
"('CORTICOTROPIN', 'LDLR')",0.771549126,0.571038345,0.766290271,0.530813728,0,0,0,0,0.958598726,0.296875,0.91411936,0.941117764,0,0,0.920752324,0.816268789,0,0.009221819,1
"('CORTICOTROPIN', 'TPM3')",0.148648226,0.071886994,0.158548384,0.068514698,0,0,0,0,0.958598726,0.109375,0.873362445,0.913173653,0,0,0.920752324,0.756845384,0,0.006907282,1
"('ATENOLOL', 'LDLR')",0.466355763,0.368193152,0.435827592,0.343802355,0,0,0.000264,5.16E-05,0.713375796,0.296875,0.802037846,0.864271457,0,0.728307255,0.766876877,0.816268789,0.000203137,0.009221819,1
"('ATENOLOL', 'TGFB1')",0.252531646,0.162179314,0.313745262,0.192342061,0,0,0.000792,0.000154657,0.713375796,0.34375,0.800582242,0.863273453,0,0.728307255,0.766876877,0.677727206,0.000203137,0.092377584,1
"('GEMFIBROZIL', 'LDLR')",0.341936545,0.205693777,0.301592155,0.185215927,0,0,0,0,0.496815287,0.296875,0.703056769,0.796407186,0,0,0.705057957,0.816268789,0.00013576,0.009221819,1
"('EPOETIN ALFA', 'LDLR')",0.385774563,0.320804718,0.389650935,0.360318186,0,0,0,0,0.792993631,0.296875,0.838427948,0.889221557,0,0,0.756264882,0.816268789,0.000156878,0.009221819,1
"('VERAPAMIL', 'LDLR')",0.436832961,0.479649129,0.385597039,0.351163754,0,0,0.000576,0.000112478,0.77388535,0.296875,0.829694323,0.883233533,0,0.728307255,0.778335589,0.816268789,0.002348128,0.009221819,1
"('VERAPAMIL', 'TGFB1')",0.396257568,0.226521405,0.392558043,0.208034813,0,0,0.002112,0.000412419,0.77388535,0.34375,0.828238719,0.882235529,0,0.728307255,0.778335589,0.677727206,0.002348128,0.092377584,1
"('ACETYLCYSTEINE', 'LDLR')",0.35161744,0.197835299,0.333478423,0.112566345,0,0,0,0,0.267515924,0.296875,0.598253275,0.71257485,0,0,0.674594981,0.816268789,0.000141794,0.009221819,1
"('HALOPERIDOL', 'LDLR')",0.435827592,0.296985424,0.389186935,0.354596202,0,0,0,0,0.72611465,0.296875,0.807860262,0.868263473,0,0,0.875724516,0.816268789,0.008082928,0.009221819,1
"('HALOPERIDOL', 'COMT')",0.482960078,0.497807478,0.382604752,0.439515151,0,0,0,0,0.72611465,0.484375,0.816593886,0.874251497,0,0,0.875724516,0.763479986,0.008082928,0.207498405,1
"('DAUNORUBICIN  HALOPERIDOL', 'NRP2')",0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0.643434625,0,0.007143981,1
"('COPANLISIB', 'P85B')",0.118212348,0.040099811,0.11081846,0.042004521,0.01025235,0.002474703,8.00E-05,3.05E-05,0.964968153,0.140625,0.871906841,0.912175649,0.971687429,0.944523471,0.723269452,0.769461577,0.000331858,0.028586688,1
"('COPANLISIB', 'ERBB2')",0.732042092,0.719693824,0.67107823,0.730104552,0.069203359,0.016704246,0.00054,0.000205624,0.964968153,1,0.983988355,0.989021956,0.971687429,0.944523471,0.723269452,0.773588067,0.000331858,0.630828145,1
"('TRICHLOROETHYLENE', 'HLAB')",0,0,0,0,0,0,0,0,0,0.359375,0,0,0,0,0.049831919,0.672494172,0,0.037607823,1
"('FOSPHENYTOIN', 'HLAB')",0.470672134,0.462961487,0.348487485,0.381606685,0,0,0,0,0.799363057,0.359375,0.806404658,0.867265469,0,0,0.564315847,0.672494172,0.000443483,0.037607823,1
"('CLINDAMYCIN', 'HLAB')",0.470162748,0.422773569,0.369793109,0.427487335,0,0,0,0,0.882165605,0.359375,0.838427948,0.889221557,0,0,0.578959684,0.672494172,3.61E-05,0.037607823,1
"('CARBIMAZOLE', 'HLAB')",0.499197717,0.428721121,0.364148864,0.261661792,0,0,0,0,0.522292994,0.359375,0.679767103,0.780439122,0,0,0.525127827,0.672494172,6.59E-05,0.037607823,1
"('ABACAVIR', 'HLAB')",0.399733511,0.449044102,0.358821713,0.364578098,0,0,0,0,0.668789809,0.359375,0.746724891,0.826347305,0,0,0.545120661,0.672494172,0.000405269,0.037607823,1
"('SULFASALAZINE', 'HLAB')",0.584225901,0.359723233,0.517755353,0.291865438,0,0,0,0,0.557324841,0.359375,0.684133916,0.791417166,0,0,0.582346005,0.672494172,0.000440466,0.037607823,1
"('SULFASALAZINE', 'PCFT')",0.43223217,0.113111219,0.35689928,0.083184475,0.513895748,0.124043705,0,0,0.557324841,0.0625,0.68558952,0.784431138,0.434881087,0,0.582346005,0.681428993,0.000440466,0,1
"('SULFASALAZINE', 'THIL')",0,0,0.156584203,0.003584774,0.251808916,0.060781416,0,0,0.557324841,0.03125,0,0.588822355,0.434881087,0,0.582346005,0.671320534,0.000440466,0,1
"('METHIMAZOLE', 'HLAB')",0.652601969,0.355639508,0.345828203,0.081357546,0,0,0,0,0.171974522,0.359375,0.513828239,0.640718563,0,0,0.458783871,0.672494172,0.000133749,0.037607823,1
"('ACETAZOLAMIDE', 'HLAB')",0.867992767,0.467428581,0.464165215,0.193028846,0,0,0,0,0.340764331,0.359375,0.585152838,0.71257485,0,0,0.502689147,0.672494172,0.000176991,0.037607823,1
"('LAMIVUDINE', 'HLAB')",0.512738343,0.648152622,0.461337279,0.498721291,0,0,0,0,0.856687898,0.359375,0.832605531,0.885229541,0,0,0.712025691,0.672494172,0.000724054,0.037607823,1
"('LAMIVUDINE', 'CHPT1')",0,0,0,0,0,0,0,0,0.856687898,0.015625,0,0,0,0,0.712025691,0.740336808,0.000724054,0,1
"('STAVUDINE', 'HLAB')",0.604328298,0.60954918,0.483628037,0.494682799,0,0,0,0,0.843949045,0.359375,0.826783115,0.881237525,0,0,0.571305868,0.672494172,0.001238656,0.037607823,1
"('MINOCYCLINE', 'HLAB')",0.425066416,0.331272846,0.361131325,0.380865115,0,0,0,0,0.796178344,0.359375,0.804949054,0.866267465,0,0,0.569173273,0.672494172,0.000998591,0.037607823,1
"('OXCARBAZEPINE', 'HLAB')",0.492097161,0.420294644,0.31805198,0.326866062,0,0,0,0,0.636942675,0.359375,0.726346434,0.816367265,0,0,0.545417733,0.672494172,0.000732099,0.037607823,1
"('RUXOLITINIB', 'JAK2')",0.270290395,0.138541818,0.199967954,0.060740916,0,0,0.55,0.235364187,0.452229299,0.1875,0.663755459,0.769461078,0,0.66002845,0.526001303,0.687518618,9.12E-05,0.077937019,1
"('BARICITINIB', 'JAK2')",0.491437082,0.159182714,0.363578097,0.08569282,0,0,1,0.323237649,0.582802548,0.1875,0.723435226,0.810379242,0,0.718349929,0.553173241,0.687518618,6.08E-05,0.077937019,1
"('RUXOLITINIB PHOSPHATE', 'JAK2')",0.708860759,0.20987076,0.289956509,0.097229274,0,0,0.86,0.31835618,0.598726115,0.1875,0.730713246,0.815369261,0,0.725462304,0.557976298,0.687518618,4.05E-05,0.077937019,1
"('TOFACITINIB', 'JAK2')",0.541248364,0.19948428,0.426420497,0.127056732,0,0,0.57,0.220086116,0.824840764,0.1875,0.834061135,0.886227545,0,0.826458037,0.586982206,0.687518618,8.36E-05,0.077937019,1
"('TOFACITINIB CITRATE', 'JAK2')",0.407693573,0.205914176,0.405443546,0.152898014,0,0,0.43,0.178675454,0.952229299,0.1875,0.879184862,0.917165669,0,0.826458037,0.610805588,0.687518618,5.07E-06,0.077937019,1
"('PEMBROLIZUMAB', 'JAK2')",0.151223628,0.045594239,0.217965692,0.095161357,0,0,0.31,0.131058387,0.748407643,0.1875,0.799126638,0.862275449,0,0.792318634,0.578345222,0.687518618,0.000113636,0.077937019,1
"('CYCLOSPORINE', 'ILF3')",0,0,0,0,0,0,0,0,0.821656051,0.046875,0,0,0,0,0.700207531,0.751669108,0.000360016,0,1
"('MIDAZOLAM', 'BRD2')",0.37698504,0.061494748,0.344933067,0.016404693,0.038835774,0.009374145,0.016632,0.003247803,0.506369427,0.046875,0.439592431,0.615768463,0.320498301,0.438122333,0.655870185,0.65160926,0.000570193,0,1
"('MIDAZOLAM', 'BRD4')",0.246950517,0.072494725,0.25104202,0.020865024,0.073356461,0.017706718,0.031416,0.006134739,0.506369427,0.078125,0.442503639,0.726546906,0.320498301,0.438122333,0.655870185,0.667341331,0.000570193,0.012254511,1
"('MIDAZOLAM', 'TPM3')",0.317451287,0.088935721,0.313924051,0.059423654,0,0,0,0,0.506369427,0.109375,0.684133916,0.783433134,0,0,0.655870185,0.756845384,0.000570193,0.006907282,1
"('ALPRAZOLAM', 'BRD2')",0.305178366,0.049781463,0.27923153,0.013199356,0.047465945,0.011457288,0.013464,0.002629174,0.436305732,0.046875,0.439592431,0.615768463,0.295583239,0.438122333,0.507535482,0.65160926,0.000131738,0,1
"('ALPRAZOLAM', 'BRD4')",0.279686558,0.071978067,0.221658692,0.018312624,0.090616805,0.021873005,0.025704,0.005019332,0.436305732,0.078125,0.442503639,0.704590818,0.295583239,0.438122333,0.507535482,0.667341331,0.000131738,0.012254511,1
"('ACETAMINOPHEN', 'BRD2')",0,0,0.076269829,0.00243409,0,0,0,0,0.232484076,0.046875,0,0.528942116,0,0,0.505822228,0.65160926,0.006864536,0,1
"('ACETAMINOPHEN', 'MARK2')",0,0,0.005650804,0.000278287,0,0,0,0,0.232484076,0.03125,0,0.654690619,0,0,0.505822228,0.640577296,0.006864536,0.011612557,1
"('ESTAZOLAM', 'BRD4')",0.212176009,0.059614044,0.168154871,0.015177579,0,0,0,0,0.391719745,0.078125,0.422125182,0.690618762,0,0,0.495041826,0.667341331,4.56E-05,0.012254511,1
"('STREPTOZOCIN', 'PREP')",0,0,0,0,0,0,0,0,0.675159236,0.015625,0,0,0,0,0.603536518,0.66570522,0.010583037,0,1
"('STREPTOZOCIN', 'TGFB1')",0.235443038,0.122811276,0.241993768,0.180270243,0,0,0,0,0.675159236,0.34375,0.783114993,0.851297405,0,0,0.603536518,0.677727206,0.010583037,0.092377584,1
"('PAROXETINE', 'REEP5')",0.398064036,0.185189604,0.317292678,0.088019115,0,0,0.84,0.380325718,0.828025478,0.078125,0.695778748,0.791417166,0,0.688477952,0.887125383,0.790681741,0.002269608,0,1
"('PAROXETINE', 'COMT')",0.40597015,0.388481134,0.379806181,0.489117181,0.177475915,0.042838981,0.0504,0.019683656,0.828025478,0.484375,0.863173217,0.906187625,0.881087203,0.533428165,0.887125383,0.763479986,0.002269608,0.207498405,1
"('PAROXETINE', 'SRP19')",0.398064036,0.185189604,0.317292678,0.088019115,0.019015276,0.004589891,0.84,0.380325718,0.828025478,0.078125,0.695778748,0.791417166,0.881087203,0.688477952,0.887125383,0.745357661,0.002269608,0,1
"('CITALOPRAM', 'REEP5')",0.412807148,0.191442059,0.329044259,0.082143149,0,0,0.81,0.37583304,0.668789809,0.078125,0.695778748,0.791417166,0,0.688477952,0.887125383,0.790681741,0.000830651,0,1
"('CITALOPRAM', 'PAI1')",0.420992746,0.183189168,0.427566807,0.262183307,0,0,0.078732,0.030748682,0.668789809,0.296875,0.774381368,0.845309381,0,0.543385491,0.887125383,0.677627716,0.000830651,0.071877664,1
"('CITALOPRAM', 'SRP19')",0.412807148,0.191442059,0.329044259,0.082143149,0,0,0.81,0.37583304,0.668789809,0.078125,0.695778748,0.791417166,0,0.688477952,0.887125383,0.745357661,0.000830651,0,1
"('FLUOXETINE', 'REEP5')",0.396962025,0.186833328,0.295562476,0.065175938,0,0,0.81,0.37583304,0.458598726,0.078125,0.599708879,0.725548902,0,0.594594595,0.837083999,0.790681741,0.001448903,0,1
"('FLUOXETINE', 'PAI1')",0.361663653,0.104297634,0.364458609,0.162869151,0,0,0.078732,0.030748682,0.458598726,0.296875,0.678311499,0.779441118,0,0.543385491,0.837083999,0.677627716,0.001448903,0.071877664,1
"('FLUOXETINE', 'SRP19')",0.396962025,0.186833328,0.295562476,0.065175938,0,0,0.81,0.37583304,0.458598726,0.078125,0.599708879,0.725548902,0,0.594594595,0.837083999,0.745357661,0.001448903,0,1
"('ECULIZUMAB', 'CO5')",0,0,0.153573803,0.001037286,0,0,0,0,0.098726115,0.09375,0,0.515968064,0,0,0.483265948,0.700880655,1.02E-05,0.115003067,1
"('RAVULIZUMAB', 'CO5')",0.028797468,0.004697515,0.153573803,0.004145452,0,0,0,0,0.713375796,0.09375,0.64628821,0.75748503,0,0,0.610488454,0.700880655,0.000268503,0.115003067,1
"('PEMETREXED', 'PCFT')",0.293210586,0.108119277,0.281564072,0.086474618,0.186573616,0.045034976,0.2886,0.05635618,0.875796178,0.0625,0.831149927,0.884231537,0.553793884,0.823613087,0.767244653,0.681428993,0.000108608,0,1
"('PEMETREXED', 'GGH')",0.556348293,0.188276157,0.534249779,0.105977334,0.186573616,0.045034976,0.2886,0.05635618,0.875796178,0.109375,0.835516739,0.887225549,0.553793884,0.823613087,0.767244653,0.810820304,0.000108608,0,1
"('THIOGUANINE', 'GGH')",0.482218204,0.128994206,0.404297131,0.038140427,0.11463082,0.027669487,0.043512,0.008496778,0.257961783,0.109375,0.553129549,0.682634731,0.653454134,0.551920341,0.650911225,0.810820304,8.61E-05,0,1
"('THIOGUANINE', 'TPM3')",0.126848768,0.028854089,0.291211317,0.025536693,0.203528191,0.049127456,0.077256,0.015086116,0.257961783,0.109375,0.553129549,0.694610778,0.653454134,0.551920341,0.650911225,0.756845384,8.61E-05,0.006907282,1
"('TESTOSTERONE', 'CAV1')",0,0,0,0,0,0,0,0,0.308917197,0.046875,0,0,0,0,0.668204239,0.754494932,0.000265487,0,1
"('TESTOSTERONE', 'TGFB1')",0.446256168,0.140671926,0.446749558,0.076222453,0,0,0.000512,1.00E-04,0.308917197,0.34375,0.615720524,0.736526946,0,0.294452347,0.668204239,0.677727206,0.000265487,0.092377584,1
"('CHLORMERODRIN', 'SSDH')",0,0,0.170237236,0.0014765,0,0,0,0,0.085987261,0.078125,0,0.416167665,0,0,0.469434154,0.656147833,2.03E-05,0,1
"('DIVALPROEX SODIUM', 'SSDH')",0.740019474,0.235074317,0.510945553,0.008933459,0,0,0,0,0.111464968,0.078125,0.109170306,0.358283433,0,0,0.476048287,0.656147833,0.000597345,0,1
"('VALPROATE SODIUM', 'SSDH')",0.740019474,0.233341583,0.518806253,0.004311754,0,0,0,0,0.02866242,0.078125,0.075691412,0.278443114,0,0,0.388969647,0.656147833,1.02E-05,0,1
"('METHADONE', 'SSDH')",0,0,0.169417917,0.003040763,0,0,0,0,0.26433121,0.078125,0,0.416167665,0,0,0.640084345,0.656147833,0.003753959,0,1
"('METHADONE', 'COMT')",0.470162748,0.351442522,0.351231769,0.132765731,0,0,0,0,0.26433121,0.484375,0.583697234,0.729540918,0,0,0.640084345,0.763479986,0.003753959,0.207498405,1
"('CANNABIDIOL', 'THIL')",0,0,0.177936594,0.004073607,0,0,0,0,0.302547771,0.03125,0,0.588822355,0,0,0.644008289,0.671320534,0.000133749,0,1
"('CANNABIDIOL', 'GPX1')",0,0,0,0,0,0,0,0,0.302547771,0.03125,0,0,0,0,0.644008289,0.715880892,0.000133749,0.0071404,1
"('BIOTIN', 'PCCB')",0,0,0,0,0.392321408,0.094698198,0,0,0.732484076,0.015625,0,0,0.492638732,0,0.717632811,0.666570397,0.000296661,0,1
"('BIOTIN', 'PCCA')",0,0,0,0,0.392321408,0.094698198,0,0,0.732484076,0.015625,0,0,0.492638732,0,0.717632811,0.666570397,0.000296661,0,1
"('BIOTIN', 'IDE')",0.364556962,0.059467449,0.324313724,0.058901204,0,0,0,0,0.732484076,0.046875,0.737991266,0.820359281,0,0,0.717632811,0.746804725,0.000296661,0,1
